MES_GASTO;USO_DEPENDENCIA;PERIODO;TIPOCOMBUSTIBLE;PRECIOGALON;CANTIDADGALONES;MONTOCONSUMO
5;1;1;1;12.56;6.332;79.53
5;1;1;1;12.56;7.498;94.17
5;1;1;1;12.46;11.59;144.41
5;1;1;1;12.46;13.931;173.58
5;1;1;1;12.46;12.539;156.24
5;1;1;1;12.46;8.385;104.48
5;1;1;1;12.46;7.912;98.58
5;1;1;1;12.46;12.278;152.98
5;1;1;1;12.46;8.492;105.81
5;1;1;1;12.46;11.777;146.74
5;1;1;1;12.46;17.364;216.36
5;1;1;1;12.46;9.242;115.16
5;1;1;1;12.46;11.128;138.65
5;5;1;1;12.46;11.263;140.34
5;3;1;1;12.46;25.012;311.65
5;2;1;1;12.46;18.155;226.21
5;1;1;1;12.46;7.357;91.67
5;1;1;1;12.46;8.092;100.83
5;1;1;1;12.46;3.494;43.54
5;4;1;1;12.46;9.601;119.63
5;1;1;1;12.46;7.045;87.78
5;1;1;1;12.46;9.223;114.92
5;6;1;2;12.63;9.88;124.78
5;1;1;1;12.46;10.858;135.29
5;7;1;2;12.63;2.842;35.89
5;1;1;1;12.46;13.721;170.96
5;4;1;1;12.46;7.289;90.82
5;2;1;1;12.46;14.129;176.05
5;1;1;1;12.46;13.42;167.21
5;1;1;1;12.46;8.999;112.13
5;3;1;1;12.46;22.555;281.04
5;4;1;1;12.46;11.305;140.86
5;2;1;1;12.46;17.627;219.63
5;3;1;1;12.46;53.392;665.26
5;3;1;1;12.46;6.004;74.81
5;4;1;1;12.46;11.232;139.95
5;2;1;1;12.46;16.08;200.36
5;2;1;1;12.46;12.898;160.71
5;2;1;1;12.46;18.889;235.36
5;2;1;1;12.46;10;124.6
5;2;1;1;12.56;19.108;240
5;6;1;1;12.46;32.104;400.02
5;1;1;2;12.63;1.579;19.94
5;1;1;2;12.63;2.296;29
5;1;1;2;12.63;1.429;18.05
5;1;1;2;12.63;2.893;36.54
5;1;1;2;12.63;0.347;4.38
5;1;1;2;12.63;3.849;48.61
5;1;1;2;12.63;2.427;30.65
5;1;1;2;12.63;2.422;30.59
5;1;1;2;12.63;2.823;35.65
5;5;1;2;12.63;8.788;110.99
5;1;1;2;12.63;2.892;36.53
5;1;1;3;16.69;16.144;269.44
5;1;1;1;12.56;7.06;88.67
5;1;1;1;12.56;10.025;125.91
5;1;1;1;12.56;4.717;59.25
5;1;1;1;12.56;6.973;87.58
5;6;1;1;12.56;5.364;67.37
5;1;1;1;12.56;9.405;118.13
5;1;1;1;12.56;10.401;130.64
5;1;1;1;12.56;8.946;112.36
5;1;1;1;12.56;10.313;129.53
5;2;1;1;12.56;26.65;334.72
5;1;1;1;12.56;10.284;129.17
5;2;1;1;12.56;9.793;123
5;1;1;1;12.56;8.622;108.29
5;5;1;1;12.56;12.538;157.48
5;3;1;1;12.56;24.025;301.75
5;1;1;1;12.56;7.819;98.21
5;1;1;1;12.56;11.148;140.02
5;6;1;1;12.56;9.195;115.49
5;1;1;1;12.56;5.051;63.44
5;1;1;1;12.56;10.234;128.54
5;1;1;1;12.56;8.107;101.82
5;5;1;1;12.56;12.617;158.47
5;1;1;1;12.56;7.362;92.47
5;4;1;1;12.56;10.737;134.86
5;1;1;1;12.56;9.511;119.46
5;1;1;1;12.56;11.858;148.94
5;1;1;1;12.56;11.512;144.59
5;1;1;1;12.56;8.741;109.79
5;3;1;1;12.56;14.166;177.92
5;4;1;1;12.56;9.854;123.77
5;1;1;1;12.56;12.706;159.59
5;1;1;1;12.56;7.66;96.21
5;2;1;1;12.56;9.092;114.2
5;4;1;1;12.56;10.692;134.29
5;2;1;1;12.56;15.167;190.5
5;1;1;1;12.56;4.699;59.02
5;2;1;1;12.56;15.387;193.26
5;3;1;1;12.56;47.913;601.79
5;2;1;1;12.56;11.656;146.4
5;1;1;2;13;2.035;26.46
5;1;1;2;13;1.331;17.3
5;1;1;2;13;7.596;98.75
5;1;1;2;13;1.696;22.05
5;1;1;2;13;2.468;32.08
5;1;1;2;13;1.523;19.8
5;3;1;2;13;90;1170
5;1;1;2;13;1.521;19.77
5;1;1;2;13;1.79;23.27
5;1;1;2;13;3.456;44.93
5;5;1;2;13;7.963;103.52
5;1;1;2;13;2.326;30.24
5;1;1;2;13;2.095;27.24
5;1;1;2;13;2.075;26.98
5;1;1;2;13;2.553;33.19
5;1;1;2;13;2.518;32.73
5;5;1;1;12.78;11.675;149.21
5;2;1;1;12.78;10.005;127.86
5;3;1;1;12.78;24.045;307.3
5;5;1;1;12.78;13.776;176.06
5;2;1;1;12.78;5.8;74.12
5;3;1;1;12.78;11.951;152.73
5;1;1;1;12.78;4.809;61.46
5;3;1;1;12.78;6.567;83.93
5;1;1;1;12.78;17.132;218.95
5;1;1;1;12.78;6.393;81.7
5;1;1;1;12.78;11.891;151.97
5;1;1;1;12.78;6.802;86.93
5;1;1;1;12.78;11.015;140.77
5;4;1;1;12.78;10.129;129.45
5;1;1;1;12.78;13.024;166.45
5;4;1;1;12.78;13;166.14
5;2;1;1;12.78;31.114;397.64
5;4;1;1;12.78;9.07;115.91
5;1;1;1;12.78;11.42;145.95
5;1;1;1;12.78;16.202;207.06
5;1;1;1;12.78;10.951;139.95
5;1;1;1;12.78;12.739;162.8
5;4;1;1;12.78;11.823;151.1
5;1;1;1;12.78;11.237;143.61
5;1;1;1;12.78;12.625;161.35
5;1;1;1;12.78;11.875;151.76
5;2;1;1;12.56;1.188;14.92
5;2;1;1;12.78;10.346;132.22
5;1;1;1;12.78;8.006;102.32
5;2;1;1;12.78;13.647;174.41
5;1;1;1;12.78;9.006;115.1
5;1;1;1;12.78;11.656;148.96
5;1;1;1;12.78;8.935;114.19
5;2;1;1;12.78;12.079;154.37
5;2;1;1;12.78;15.195;194.19
5;1;1;1;12.78;8.337;106.55
5;1;1;1;12.78;12.728;162.66
5;1;1;1;12.78;7.456;95.29
5;3;1;1;12.78;48.331;617.67
5;1;1;1;12.78;15.259;195.01
5;1;1;1;12.78;9.289;118.71
5;1;1;1;12.78;8.242;105.33
5;6;1;1;12.78;7.062;90.25
5;7;1;2;13.63;2.943;40.11
5;1;1;3;16.69;13.016;217.24
5;1;1;1;12.78;10.507;134.28
5;6;1;1;12.78;3.73;47.67
5;3;1;2;13.63;8.765;119.47
5;1;1;2;13.63;1.745;23.78
5;1;1;2;13.63;2.412;32.88
5;1;1;2;13.63;1.303;17.76
5;1;1;2;13.63;1.922;26.2
5;1;1;2;13.63;1.495;20.38
5;1;1;2;13.63;2.094;28.54
5;1;1;2;13.63;2.246;30.61
5;5;1;2;13.63;3.901;53.17
5;3;1;2;13.63;90;1226.7
5;1;1;2;13.63;2.489;33.93
5;1;1;2;13.63;3.726;50.79
5;1;1;2;13.63;1.91;26.03
5;1;1;2;13.63;3.119;42.51
5;1;1;2;13.63;2.099;28.61
5;1;1;2;13.63;2.277;31.04
5;1;1;2;13.63;2.946;40.15
5;1;1;2;13.63;1.567;21.36
5;1;1;1;12.78;18.016;230.24
5;1;2;1;12.78;14.431;184.43
5;7;1;2;13.63;10.035;136.78
5;1;1;3;16.69;9.863;164.61
5;2;2;1;12.78;29.064;371.44
5;3;2;1;12.78;8.368;106.94
5;3;2;1;12.78;30.981;395.94
5;2;2;1;12.78;18.964;242.36
5;1;2;1;12.78;15.442;197.35
5;1;2;1;12.78;12.885;164.67
5;1;2;1;12.78;14.79;189.02
5;1;2;1;12.78;15.472;197.73
5;1;2;1;12.78;17.976;229.73
5;6;2;1;12.78;8.238;105.28
5;1;2;1;12.78;14.874;190.09
5;1;2;1;12.78;14.751;188.52
5;2;2;1;12.78;19.31;246.78
5;1;2;1;12.78;11.538;147.46
5;1;2;1;12.78;11.546;147.56
5;1;2;1;12.78;15.929;203.57
5;1;2;1;12.78;10.975;140.26
5;1;2;1;12.78;16.384;209.39
5;1;2;1;12.78;14.811;189.28
5;1;2;1;12.78;14.978;191.42
5;4;2;1;12.78;6.802;86.93
5;1;2;1;12.78;14.874;190.09
5;1;2;1;12.78;18.017;230.26
5;1;2;1;12.78;17.092;218.44
5;1;2;1;12.78;15.484;197.89
5;1;2;1;12.78;15.853;202.6
5;7;2;2;13.63;2.354;32.09
5;5;2;1;12.78;14.273;182.41
5;1;2;1;12.78;16.848;215.32
5;1;2;1;12.78;16.03;204.86
5;5;2;1;12.78;11.401;145.7
5;4;2;1;12.78;15.314;195.71
5;2;2;1;12.78;16;204.48
5;2;2;1;12.78;17.258;220.56
5;4;2;1;12.78;10.618;135.7
5;1;2;1;12.78;12.273;156.85
5;1;2;1;12.78;14.083;179.98
5;2;2;1;12.78;23.111;295.36
5;4;2;1;12.78;13.97;178.54
5;3;2;1;12.78;32.864;420
5;1;2;1;12.78;12.704;162.36
5;2;2;1;12.78;11.003;140.62
5;6;2;1;12.78;12.083;154.42
5;5;2;2;13.63;4.393;59.88
5;1;2;2;13.63;2.133;29.07
5;3;2;2;13.63;90;1226.7
5;1;2;2;13.63;1.578;21.51
5;1;2;2;13.63;3.088;42.09
5;1;2;2;13.63;1.286;17.53
5;1;2;2;13.63;1.289;17.57
5;1;2;2;13.63;1.867;25.45
5;1;2;2;13.63;2.079;28.34
5;6;2;2;13.63;10.008;136.41
5;1;2;2;13.63;2.753;37.52
5;1;2;2;13.63;3.538;48.22
5;1;2;2;13.63;1.608;21.92
5;1;2;2;13.63;2.33;31.76
5;1;2;2;13.63;2.786;37.97
5;1;2;2;13.63;1.325;18.06
5;2;2;1;12.78;12.646;161.62
5;1;2;1;12.78;13.73;175.47
5;6;2;2;13.63;5.873;80.05
5;6;2;2;13.63;8.986;122.48
5;1;2;1;12.78;9.542;121.95
5;1;2;1;12.78;12.521;160.02
5;1;2;1;12.78;9.026;115.35
5;1;2;1;12.78;6.795;86.84
5;1;2;1;12.78;11.529;147.34
5;1;2;1;12.78;8.327;106.42
5;1;2;1;12.78;10.256;131.07
5;1;2;1;12.78;6.284;80.31
5;1;2;1;12.78;8.126;103.85
5;1;2;1;12.78;12.98;165.88
5;2;2;1;12.78;7.062;90.25
5;1;2;1;12.78;8.742;111.72
5;3;2;1;12.78;22.625;289.15
5;4;2;1;12.78;14.226;181.81
5;1;2;1;12.78;8.653;110.59
5;1;2;1;12.78;9.504;121.46
5;1;2;1;12.78;6.141;78.48
5;4;2;1;12.78;12.81;163.71
5;3;2;1;12.78;8.026;102.57
5;1;2;1;12.78;12.708;162.41
5;1;2;1;12.78;10.776;137.72
5;1;2;1;12.78;7.18;91.76
5;1;2;1;12.78;12.264;156.73
5;1;2;1;12.78;11.098;141.83
5;1;2;1;12.78;11.748;150.14
5;2;2;1;12.78;14.62;186.84
5;7;2;2;13.63;2.254;30.72
5;1;2;1;12.78;17.043;217.81
5;1;2;1;12.78;12.778;163.3
5;3;2;1;12.78;22.617;289.05
5;5;2;1;12.78;11.182;142.91
5;2;2;1;12.78;10.204;130.41
5;1;2;1;12.78;13.535;172.98
5;2;2;1;12.78;14.43;184.42
5;1;2;1;12.78;11.517;147.19
5;1;2;1;12.78;7.166;91.58
5;1;2;1;12.78;8.106;103.59
5;3;2;1;12.78;39.767;508.22
5;6;2;1;12.78;6.229;79.61
5;2;2;1;12.78;14.703;187.9
5;1;2;1;12.78;3.315;42.37
5;2;2;1;12.78;15.155;193.68
5;1;2;2;13.63;7.341;100.06
5;1;2;2;13.63;2.324;31.68
5;1;2;2;13.63;2.885;39.32
5;1;2;2;13.63;2.345;31.96
5;1;2;2;13.63;1.953;26.62
5;1;2;2;13.63;2.985;40.69
5;1;2;2;13.63;3.975;54.18
5;3;2;2;13.63;8.935;121.78
5;1;2;2;13.63;1.158;15.78
5;1;2;2;13.63;2.608;35.55
5;1;2;2;13.63;2.879;39.24
5;1;2;2;13.63;2.5;34.08
5;1;2;2;13.63;3.12;42.53
5;1;2;2;13.63;3.237;44.12
5;5;2;2;13.63;9.144;124.63
5;1;2;2;13.63;3.645;49.68
5;1;2;2;13.63;2.749;37.47
5;1;2;1;12.78;7.914;101.14
5;1;2;3;16.69;15.36;256.36
5;1;2;1;12.78;9.668;123.56
5;1;2;1;12.78;9.35;119.49
5;1;2;1;12.78;11.808;150.91
5;1;2;1;12.78;14.515;185.5
5;1;2;1;12.78;10.278;131.35
5;1;2;1;12.78;8.501;108.64
5;1;2;1;12.78;13.172;168.34
5;1;2;1;12.78;5.971;76.31
5;1;2;1;12.78;9.451;120.78
5;1;2;1;12.78;10.214;130.53
5;1;2;1;12.78;12.423;158.77
5;1;2;1;12.78;10.788;137.87
5;6;2;1;12.78;7.811;99.82
5;1;2;1;12.78;7.944;101.52
5;1;2;1;12.78;10.803;138.06
5;2;2;1;12.78;20.744;265.11
5;1;2;1;12.78;8.745;111.76
5;1;2;1;12.78;9.24;118.09
5;2;2;1;12.78;42.364;541.41
5;7;2;2;13.78;2.679;36.92
5;2;2;1;12.78;7.599;97.12
5;2;2;1;12.78;5.684;72.64
5;4;2;1;12.78;12.989;166
5;1;2;1;12.78;6.459;82.55
5;1;2;1;12.78;8.926;114.07
5;1;2;1;12.78;9.316;119.06
5;4;2;1;12.78;11.377;145.4
5;3;2;1;12.78;22.298;284.97
5;1;2;1;12.78;6.957;88.91
5;1;2;1;12.78;7.81;99.81
5;1;2;1;12.78;10.026;128.13
5;6;2;1;12.78;3.523;45.02
5;2;2;1;12.78;17.103;218.58
5;2;2;1;12.78;13.98;178.66
5;1;2;1;12.78;10.624;135.77
5;1;2;1;12.78;7.493;95.76
5;1;2;1;12.78;11.135;142.31
5;2;2;1;12.78;10.522;134.47
5;5;2;1;12.78;13.711;175.23
5;2;2;1;12.78;11.107;141.95
5;3;2;1;12.78;64.403;823.07
5;3;2;1;12.78;12.455;159.17
5;7;2;2;13.78;10.254;141.3
5;1;2;2;13.78;1.946;26.82
5;1;2;2;13.78;1.549;21.35
5;1;2;2;13.78;2.106;29.02
5;1;2;2;13.78;2.042;28.14
5;1;2;2;13.78;1.446;19.93
5;1;2;2;13.78;1.305;17.98
5;1;2;2;13.78;1.612;22.21
5;1;2;2;13.78;2.663;36.7
5;1;2;2;13.78;2.456;33.84
5;1;2;2;13.78;2.58;35.55
5;1;2;2;13.78;2.714;37.4
5;3;2;2;13.78;90;1240.2
5;5;2;2;13.78;8.671;119.49
5;1;2;1;12.78;8.967;114.6
5;1;2;1;12.78;7.459;95.33
5;1;2;1;12.78;5.065;64.73
5;1;2;1;12.78;6.387;81.63
5;1;2;1;12.78;6.373;81.45
5;1;2;1;12.78;7.008;89.56
5;4;2;1;12.78;20.344;260
5;1;2;1;12.78;7.342;93.83
5;1;2;1;12.78;8.106;103.59
5;1;2;1;12.78;12.6;161.03
5;1;2;1;12.78;15.317;195.75
5;1;2;1;12.78;14.776;188.84
5;1;2;1;12.78;9.708;124.07
5;1;2;1;12.78;12.509;159.87
5;1;2;1;12.78;6.222;79.52
5;1;2;1;12.78;5.146;65.77
5;1;2;1;12.78;15.411;196.95
5;1;2;1;12.78;6.479;82.8
5;2;2;1;12.78;36.418;465.42
5;1;2;1;12.78;9.44;120.64
5;1;2;1;12.78;12.366;158.04
5;1;2;1;12.78;16.493;210.78
5;1;2;1;12.78;16.107;205.85
5;1;2;1;12.78;18.953;242.22
5;3;2;1;12.78;24.66;315.15
5;1;2;1;12.78;14.113;180.36
5;1;2;1;12.78;11.815;151
5;1;2;1;12.78;10.405;132.98
5;1;2;1;12.78;13.39;171.12
5;4;2;1;12.78;15.216;194.46
5;1;2;1;12.78;15.857;202.65
5;4;2;1;12.78;11.185;142.94
5;2;2;1;12.78;5.647;72.17
5;7;2;2;13.78;2.793;38.49
5;6;2;1;12.78;5.597;71.53
5;1;2;1;12.78;5.466;69.86
5;1;2;1;12.78;11.963;152.89
5;6;2;1;12.78;8.466;108.2
5;3;2;1;12.78;10.328;131.99
5;1;2;1;12.78;13.366;170.82
5;5;2;1;12.78;12.307;157.28
5;1;2;1;12.78;9.846;125.83
5;1;2;1;12.78;12.826;163.92
5;2;2;1;12.78;5.639;72.07
5;1;2;1;12.78;16.956;216.7
5;1;2;1;12.78;14.64;187.1
5;1;2;1;12.78;8.269;105.68
5;1;2;1;12.78;14.762;188.66
5;2;2;1;12.78;18.996;242.77
5;4;2;1;12.78;15.36;196.3
5;1;2;1;12.78;16.055;205.18
5;1;2;1;12.78;13.634;174.24
5;2;2;1;12.78;14.213;181.64
5;2;2;1;12.78;28.815;368.26
5;2;2;1;12.78;17.114;218.72
5;2;2;1;12.78;15.798;201.9
5;4;2;1;12.78;15.903;203.24
5;3;2;1;12.78;70.449;900.34
5;1;2;2;13.78;1.885;25.98
5;1;2;2;13.78;2.121;29.23
5;1;2;2;13.78;2.048;28.22
5;1;2;2;13.78;2.3;31.69
5;1;2;2;13.78;2.015;27.77
5;1;2;2;13.78;2.682;36.96
5;1;2;2;13.78;1.963;27.05
5;1;2;2;13.78;2.786;38.39
5;3;2;2;13.78;90;1240.2
5;1;2;2;13.78;3.007;41.44
5;1;2;2;13.78;2.961;40.8
5;1;2;2;13.78;4.156;57.27
5;1;2;2;13.78;2.843;39.18
5;1;2;2;13.78;3.904;53.8
5;1;2;2;13.78;2.891;39.84
5;5;2;2;13.78;6.432;88.63
5;3;2;2;13.78;8.835;121.75
5;1;2;2;13.78;3.479;47.94
5;1;2;1;12.78;17.319;221.34
5;1;2;3;16.69;15.714;262.27
5;1;2;1;12.78;8.536;109.09
5;1;2;1;12.78;15.647;199.97
5;1;2;1;12.78;11.423;145.99
5;1;2;1;12.78;10.24;130.87
5;1;2;1;12.78;10.533;134.61
5;1;2;1;12.78;10.451;133.56
5;1;2;1;12.78;9.025;115.34
5;1;2;1;12.78;7.482;95.62
5;1;2;1;12.78;15.523;198.38
5;1;2;1;12.78;4.275;54.63
5;1;2;1;12.78;11.616;148.45
5;1;2;1;12.78;11.711;149.67
5;1;2;1;12.78;9.21;117.7
5;1;2;1;12.78;7.298;93.27
5;1;2;1;12.78;8.21;104.92
5;1;2;1;12.78;11.66;149.01
5;1;2;1;12.78;11.78;150.55
5;4;2;1;12.78;12.981;165.9
5;7;2;2;13.78;8.893;122.55
5;1;2;1;12.78;5.936;75.86
5;1;2;1;12.78;10.153;129.76
5;1;2;1;12.78;10.843;138.57
5;1;2;1;12.78;5.966;76.25
5;1;2;1;12.78;8.717;111.4
5;1;2;1;12.78;9.081;116.06
5;2;2;1;12.78;25.773;329.38
5;1;2;1;12.78;6.023;76.97
5;1;2;1;12.78;8.501;108.64
5;7;2;2;13.78;2.576;35.5
5;1;2;1;12.78;9.853;125.92
5;2;2;1;12.78;15.57;198.98
5;4;2;1;12.78;11.838;151.29
5;3;2;1;12.78;12.243;156.47
5;2;2;1;12.78;11.575;147.93
5;1;2;3;16.69;10.192;170.1
5;2;2;1;12.78;26.173;334.49
5;4;2;1;12.78;7.279;93.03
5;5;2;1;12.78;13.554;173.22
5;5;2;2;13.78;9.017;124.25
5;2;2;1;12.78;15.664;200.19
5;3;2;1;12.78;65.817;841.14
5;2;2;1;12.78;15.228;194.61
5;2;2;1;12.78;9.105;116.36
5;2;2;1;12.78;12.649;161.65
5;4;2;1;12.78;7.763;99.21
5;1;2;2;13.78;8.582;118.26
5;1;2;2;13.78;1.33;18.33
5;1;2;2;13.78;1.429;19.69
5;1;2;2;13.78;2.432;33.51
5;1;2;2;13.78;2.666;36.74
5;3;2;2;13.78;90;1240.2
5;1;2;2;13.78;4.831;66.57
5;1;2;2;13.78;1.142;15.74
5;1;2;2;13.78;1.155;15.92
5;1;2;2;13.78;1.363;18.78
5;1;2;2;13.78;4.468;61.57
5;1;2;2;13.78;2.821;38.87
5;1;2;2;13.78;2.838;39.11
5;1;2;2;13.78;3.184;43.88
5;1;2;2;13.78;2.104;28.99
5;3;2;2;13.78;7.877;108.55
5;1;2;1;13.39;6.854;91.78
5;1;2;1;13.39;9.453;126.58
5;1;2;1;13.39;9.147;122.48
5;1;2;1;13.39;8.305;111.2
5;1;2;1;13.39;15.13;202.59
5;1;2;1;13.39;15.866;212.45
5;1;2;1;13.39;5.248;70.27
5;1;2;1;13.39;11.042;147.85
5;1;2;1;13.39;11.925;159.68
5;1;2;1;13.39;6.581;88.12
5;6;2;1;13.39;9.332;124.96
5;1;2;1;13.39;9.794;131.14
5;1;2;1;13.39;7.464;99.94
5;4;2;1;13.39;12.712;170.21
5;4;2;1;13.39;12.526;167.72
5;1;2;1;13.39;14.314;191.66
5;1;2;1;13.39;16.389;219.45
5;1;2;1;13.39;7;93.73
5;1;2;1;13.39;4.771;63.88
5;1;2;1;13.39;11.02;147.56
5;1;2;1;13.39;12.037;161.18
5;2;2;1;13.39;26.295;352.09
5;1;2;1;13.39;12.594;168.63
5;1;2;1;13.39;7.879;105.5
5;1;2;1;13.39;12.897;172.69
5;1;2;1;13.39;12.161;162.84
5;6;2;1;13.39;10.89;145.82
5;1;2;1;13.39;12.486;167.19
5;4;2;1;13.39;15.207;203.62
5;2;2;1;13.39;6.326;84.71
5;5;2;1;13.39;14.121;189.08
5;2;2;1;13.39;23.444;313.92
5;1;2;1;13.39;16.767;224.51
5;1;2;1;13.39;9.603;128.58
5;1;2;1;13.39;7.916;106
5;7;2;2;13.78;2.767;38.13
5;1;2;3;16.69;14.741;246.03
5;1;2;1;13.39;6.853;91.76
5;2;2;1;13.39;9.021;120.79
5;2;2;1;13.39;10.993;147.2
5;3;2;1;13.39;11.435;153.11
5;2;2;1;12.78;11.669;149.13
5;2;2;1;13.39;12.06;161.48
5;2;2;1;13.39;16.452;220.29
5;2;2;1;13.39;11.635;155.79
5;3;2;1;13.39;56.489;756.39
5;1;2;1;13.39;10;133.9
5;2;2;1;13.39;13.538;181.27
5;3;2;1;13.39;6.14;82.21
5;3;2;2;13.78;7.032;96.9
5;1;2;2;13.78;1.984;27.34
5;1;2;2;13.78;2.117;29.17
5;1;2;2;13.78;1.795;24.74
5;1;2;2;13.78;2.764;38.09
5;1;2;2;13.78;4.973;68.53
5;1;2;2;13.78;2.593;35.73
5;5;2;2;13.78;5.998;82.65
5;1;2;2;13.78;1.014;13.97
5;1;2;2;13.78;2.507;34.55
5;1;2;2;13.78;2.565;35.35
5;1;2;2;13.78;1.803;24.85
5;1;2;2;13.78;2.639;36.37
5;1;2;2;13.78;1.991;27.44
5;1;2;2;13.78;3.081;42.46
5;1;2;2;13.78;8.584;118.29
5;1;2;1;13.39;5.044;67.54
5;1;2;1;13.39;3.683;49.32
5;1;2;1;13.39;13.404;179.48
5;1;2;1;13.39;4.132;55.33
5;1;2;1;13.39;5.929;79.39
5;1;2;1;13.39;5.299;70.95
5;1;2;1;13.39;4.316;57.79
5;1;2;1;13.39;5.228;70
5;1;2;1;13.39;14.253;190.85
5;1;2;1;13.39;15.739;210.75
5;1;2;1;13.39;6.516;87.25
5;1;2;1;13.39;15.358;205.64
5;1;2;1;13.39;16.58;222.01
5;1;2;1;13.39;14.974;200.5
5;1;2;1;13.39;19.02;254.68
5;1;2;1;13.39;11.535;154.45
5;1;2;1;13.39;9.944;133.15
5;1;2;1;13.39;15.996;214.19
5;1;2;1;13.39;16.291;218.14
5;1;2;1;13.39;17.835;238.81
5;1;2;1;13.39;14.431;193.23
5;1;2;1;13.39;17.588;235.5
5;1;2;1;13.39;12.689;169.91
5;1;2;1;13.39;14.194;190.06
5;1;2;1;13.39;13.837;185.28
5;1;2;1;13.39;14.421;193.1
5;1;2;1;13.39;9.012;120.67
5;1;2;1;13.39;14.72;197.1
5;1;2;1;13.39;12.124;162.34
5;6;2;1;13.39;7.901;105.79
5;1;2;1;13.39;10.992;147.18
5;1;2;1;13.39;10.519;140.85
5;1;2;1;13.39;2.992;40.06
5;1;2;1;13.39;12.329;165.09
5;2;2;1;13.39;25.022;335.04
5;1;2;1;13.39;8.533;114.26
5;1;2;1;13.39;8.672;116.12
5;4;2;1;13.39;14.731;197.25
5;1;2;1;13.39;14.5;194.16
5;4;2;1;13.39;13.683;183.22
5;7;2;2;13.78;2.806;38.67
5;2;2;1;13.39;15.506;207.63
5;2;2;1;13.39;16.746;224.23
5;2;2;1;13.39;11.373;152.28
5;5;2;1;13.39;13.402;179.45
5;5;2;1;13.39;13.142;175.97
5;3;2;1;13.39;17.168;229.88
5;4;2;1;13.39;10.534;141.05
5;2;2;1;13.39;15.791;211.44
5;4;2;1;13.39;9.736;130.37
5;2;2;1;13.39;15.013;201.02
5;2;2;1;13.39;17.25;230.98
5;2;2;1;13.39;14.854;198.9
5;3;2;1;13.39;62.021;830.46
5;1;2;2;13.78;2.051;28.26
5;1;2;2;13.78;2.334;32.16
5;1;2;2;13.78;2.937;40.47
5;3;2;2;13.78;90;1240.2
5;1;2;2;13.78;2.153;29.67
5;1;2;2;13.78;2.058;28.36
5;1;2;2;13.78;2.691;37.08
5;1;2;2;13.78;3.037;41.85
5;1;2;2;13.78;1.763;24.29
5;1;2;2;13.78;3.413;47.03
5;1;2;2;13.78;2.257;31.1
5;1;2;2;13.78;1.746;24.06
5;1;2;2;13.78;5.147;70.93
5;5;2;2;13.78;4.966;68.43
5;3;2;2;13.78;4.787;65.96
5;1;2;2;13.78;4.069;56.07
5;1;2;2;13.78;2.494;34.37
5;2;2;1;13.39;8.624;115.48
6;1;1;3;16.69;;0
6;1;1;1;13.39;11.503;154.03
6;1;1;1;13.39;10.072;134.86
6;1;1;1;13.39;13.339;178.61
6;1;1;1;13.39;6.948;93.03
6;1;1;1;13.39;9.236;123.67
6;1;1;1;13.39;12.719;170.31
6;1;1;1;13.39;14.83;198.57
6;6;1;1;13.39;5.907;79.09
6;1;1;1;13.39;10.693;143.18
6;1;1;1;13.39;11.094;148.55
6;1;1;1;13.39;12.269;164.28
6;1;1;1;13.39;9.424;126.19
6;1;1;1;13.39;7.755;103.84
6;1;1;1;13.39;14.276;191.16
6;1;1;1;13.39;10.366;138.8
6;1;1;1;13.39;8.095;108.39
6;1;1;1;13.39;10.177;136.27
6;1;1;1;13.39;11.819;158.26
6;2;1;1;13.39;22.991;307.85
6;2;1;1;13.39;9.08;121.58
6;1;1;1;13.39;14.174;189.79
6;4;1;1;13.39;10.214;136.77
6;1;1;1;13.39;14.418;193.06
6;1;1;1;13.39;9.952;133.26
6;1;1;1;13.39;11.167;149.53
6;4;1;1;13.39;11.076;148.31
6;2;1;1;13.39;7.376;98.76
6;1;1;1;13.39;7.498;100.4
6;4;1;1;13.39;8.766;117.38
6;6;1;2;13.78;9.126;125.76
6;6;1;2;13.78;9.664;133.17
6;7;1;2;13.78;2.945;40.58
6;1;1;1;13.39;11.323;151.61
6;1;1;1;13.39;17.001;227.64
6;2;1;1;13.39;12.588;168.55
6;1;1;1;13.39;10.796;144.56
6;2;1;1;13.39;7.005;93.8
6;5;1;1;13.39;14.093;188.71
6;6;1;1;13.39;14.963;200.35
6;3;1;1;13.39;8.8;117.83
6;3;1;1;13.39;71.023;951
6;1;1;1;13.39;9.885;132.36
6;3;1;1;13.39;13.203;176.79
6;2;1;1;13.39;10.267;137.48
6;2;1;1;13.39;13.984;187.25
6;2;1;1;13.39;8.998;120.48
6;2;1;1;13.39;11.373;152.28
6;3;1;2;13.78;6.645;91.57
6;1;1;2;13.78;2.629;36.23
6;1;1;2;13.78;4.269;58.83
6;1;1;2;13.78;1.555;21.43
6;1;1;2;13.78;2.539;34.99
6;1;1;2;13.78;2.269;31.27
6;1;1;2;13.78;2.392;32.96
6;1;1;2;13.78;1.81;24.94
6;1;1;2;13.78;2.536;34.95
6;1;1;2;13.78;3.11;42.86
6;3;1;2;13.78;90;1240.2
6;5;1;2;13.78;0.711;9.8
6;5;1;2;13.78;8.001;110.25
6;1;1;2;13.78;3.164;43.6
6;1;1;2;13.78;2.908;40.07
6;1;1;2;13.78;3.112;42.88
6;1;1;2;13.78;3.698;50.96
6;1;1;2;13.78;3.153;43.45
